sweep_name,swept_param,swept_value,trials,spatial_success_rate,temporal_success_rate,mean_runtime_sec,std_runtime_sec,mean_temporal_cost,std_temporal_cost,mean_spatial_cost,mean_timed_path_duration
vary_dstep,dstep,0.5,10,0.8,0.5,2.4047693729400637,2.3085464281945023,15.592833088723902,0.3918989926354759,18.513079729028576,21.0528330887239
vary_dstep,dstep,1.5,10,1.0,0.8,3.0737687587738036,2.099201084268262,16.940895526695783,1.1851347599708246,18.411305923253348,22.453395526695786
vary_dstep,dstep,2.5,10,1.0,0.8,2.676406979560852,1.235589490866028,17.905605633548483,1.1147693882641487,19.295130796524443,24.54310563354848
vary_dstep,dstep,3.0,10,1.0,0.8,3.2920284986495973,1.5868904255832534,18.094289361581787,1.198838481222597,20.06997237077343,24.244289361581785
