sweep_name,swept_param,swept_value,trials,spatial_success_rate,temporal_success_rate,mean_runtime_sec,std_runtime_sec,mean_temporal_cost,std_temporal_cost,mean_spatial_cost,mean_timed_path_duration
vary_time_layers,time_layers,10,10,1.0,0.8,0.20021202564239501,0.13166819727985957,16.940895526695783,1.1851347599708246,18.411305923253348,22.940895526695783
vary_time_layers,time_layers,40,10,1.0,0.8,3.0534265279769897,2.194452406544186,16.940895526695783,1.1851347599708246,18.411305923253348,22.453395526695786
vary_time_layers,time_layers,60,10,1.0,0.8,6.6888950824737545,4.698406575792415,16.940895526695783,1.1851347599708246,18.411305923253348,22.415895526695785
vary_time_layers,time_layers,80,10,1.0,0.8,12.377475476264953,8.786971735889457,16.940895526695783,1.1851347599708246,18.411305923253348,22.397145526695784
vary_time_layers,time_layers,100,10,1.0,0.8,19.630034947395323,13.548751002769698,16.940895526695783,1.1851347599708246,18.411305923253348,23.720895526695784
